"Downloaded on",02/27/2024,"22:09:49 EST"
"Search URL",https://www.congress.gov/search?q=%7B%22search%22%3A%22gun%22%2C%22congress%22%3A%5B%22117%22%2C%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%2C%22108%22%2C%22107%22%5D%2C%22source%22%3A%22legislation%22%2C%22bill-status%22%3A%22all%22%7D

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

"Legislation Number",URL,Congress,Title
"H.R. 2601",https://www.congress.gov/bill/109th-congress/house-bill/2601,"109th Congress (2005-2006)","Foreign Relations Authorization Act, Fiscal Years 2006 and 2007"
"H.R. 2863",https://www.congress.gov/bill/109th-congress/house-bill/2863,"109th Congress (2005-2006)","Department of Defense, Emergency Supplemental Appropriations to Address Hurricanes in the Gulf of Mexico, and Pandemic Influenza Act, 2006"
"H.R. 5631",https://www.congress.gov/bill/109th-congress/house-bill/5631,"109th Congress (2005-2006)","Department of Defense Appropriations Act, 2007"
"H.R. 5672",https://www.congress.gov/bill/109th-congress/house-bill/5672,"109th Congress (2005-2006)","Departments of Commerce and Justice, Science, and Related Agencies Appropriations Act, 2007"
"S. 1042",https://www.congress.gov/bill/109th-congress/senate-bill/1042,"109th Congress (2005-2006)","National Defense Authorization Act for Fiscal Year 2006"
"S. 1043",https://www.congress.gov/bill/109th-congress/senate-bill/1043,"109th Congress (2005-2006)","Department of Defense Authorization Act for Fiscal Year 2006"
"H.R. 6",https://www.congress.gov/bill/109th-congress/house-bill/6,"109th Congress (2005-2006)","Energy Policy Act of 2005"
"H.R. 1815",https://www.congress.gov/bill/109th-congress/house-bill/1815,"109th Congress (2005-2006)","National Defense Authorization Act for Fiscal Year 2006"
"H.R. 76",https://www.congress.gov/bill/108th-congress/house-bill/76,"108th Congress (2003-2004)","Child Gun Safety and Gun Access Prevention Act of 2003"
"H.Con.Res. 204",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/204,"108th Congress (2003-2004)","Supporting the Million Mom March against gun violence and accepting the challenge to reduce by 5,000 the number of lives lost to gun violence by the year 2005, by instituting and supporting policies that will further that goal."
"H.R. 2493",https://www.congress.gov/bill/108th-congress/house-bill/2493,"108th Congress (2003-2004)","Nationwide Gun Buyback Act of 2003"
"H.R. 260",https://www.congress.gov/bill/108th-congress/house-bill/260,"108th Congress (2003-2004)","Gun Show Background Check Act of 2003"
"H.R. 2946",https://www.congress.gov/bill/108th-congress/house-bill/2946,"108th Congress (2003-2004)","Detectives Nemorin and Andrews Anti-Gun Trafficking Act of 2003"
"S. 1722",https://www.congress.gov/bill/108th-congress/senate-bill/1722,"108th Congress (2003-2004)","A bill to suspend temporarily the duty on electron guns for cathode ray tubes (CRT's) with a high definition television screen aspect ratio of 16:9."
"H.R. 5208",https://www.congress.gov/bill/108th-congress/house-bill/5208,"108th Congress (2003-2004)","Gun-Free Hospital Zones Act"
"S. 2079",https://www.congress.gov/bill/108th-congress/senate-bill/2079,"108th Congress (2003-2004)","A bill to suspend temporarily the duty on electron guns for cathode ray tubes (CRT's) for high definition televisions with a high definition television screen aspect ratio of 16:9."
"H.R. 5201",https://www.congress.gov/bill/108th-congress/house-bill/5201,"108th Congress (2003-2004)","To suspend temporarily the duty on electron guns for cathode ray tubes (CRT's) with a high definition television screen aspect ratio of 16:9, and for other purposes."
"H.R. 5091",https://www.congress.gov/bill/108th-congress/house-bill/5091,"108th Congress (2003-2004)","Toy Gun Marking Improvement Act"
"S. 1062",https://www.congress.gov/bill/108th-congress/senate-bill/1062,"108th Congress (2003-2004)","Stolen Gun Penalty Enhancement Act of 2003"
"S. 1794",https://www.congress.gov/bill/108th-congress/senate-bill/1794,"108th Congress (2003-2004)","A bill to suspend temporarily the duty on electron guns for cathode ray tubes (CRT's) with a high definition television screen aspect ration of 16:9 and other parts used in plasma and LCD televisions."
"S. 969",https://www.congress.gov/bill/108th-congress/senate-bill/969,"108th Congress (2003-2004)","Homeland Security Gun Safety Act of 2003"
"H.R. 3399",https://www.congress.gov/bill/108th-congress/house-bill/3399,"108th Congress (2003-2004)","To suspend temporarily the duty on electron guns for certain cathode ray tubes, liquid crystal display panel assemblies for use in liquid crystal display projection type televisions, and plasma display panel assemblies for use in plasma flat panel screen televisions."
"S. 2945",https://www.congress.gov/bill/108th-congress/senate-bill/2945,"108th Congress (2003-2004)","No Guns for Felons Act"
"H.R. 3411",https://www.congress.gov/bill/108th-congress/house-bill/3411,"108th Congress (2003-2004)","Juvenile Gun Crime Reporting Act"
"H.R. 24",https://www.congress.gov/bill/108th-congress/house-bill/24,"108th Congress (2003-2004)","Bullet Tracing Act To Reduce Gun Violence"
"S. 1243",https://www.congress.gov/bill/108th-congress/senate-bill/1243,"108th Congress (2003-2004)","Gun Trafficking Penalties Enhancement Act of 2003"
"H.R. 3832",https://www.congress.gov/bill/108th-congress/house-bill/3832,"108th Congress (2003-2004)","Gun Show Loophole Closing Act of 2004"
"S. 1807",https://www.congress.gov/bill/108th-congress/senate-bill/1807,"108th Congress (2003-2004)","Gun Show Loophole Closing Act of 2003"
"S. 217",https://www.congress.gov/bill/108th-congress/senate-bill/217,"108th Congress (2003-2004)","A bill to reinstate felony penalties for licensed gun dealers who fail to maintain records of sales."
"H.R. 2673",https://www.congress.gov/bill/108th-congress/house-bill/2673,"108th Congress (2003-2004)","Consolidated Appropriations Act, 2004"
"H.R. 1171",https://www.congress.gov/bill/108th-congress/house-bill/1171,"108th Congress (2003-2004)","Iris Scan Security Act of 2003"
"S. 429",https://www.congress.gov/bill/108th-congress/senate-bill/429,"108th Congress (2003-2004)","Anti-Terrorism Military Sniper Weapon Reclassification Act of 2003 "
"S. 1983",https://www.congress.gov/bill/108th-congress/senate-bill/1983,"108th Congress (2003-2004)","So No Innocent Person Ever Repeats the Sniper Tragedy Act of 2003"
"H.R. 1895",https://www.congress.gov/bill/108th-congress/house-bill/1895,"108th Congress (2003-2004)","Domestic Violence Victim Protection Act"
"H.R. 144",https://www.congress.gov/bill/108th-congress/house-bill/144,"108th Congress (2003-2004)","Ari's Law"
"H.R. 5323",https://www.congress.gov/bill/108th-congress/house-bill/5323,"108th Congress (2003-2004)","Child Protection and Home Safety Act of 2004"
"S. 2966",https://www.congress.gov/bill/108th-congress/senate-bill/2966,"108th Congress (2003-2004)","Child Protection and Home Safety Act of 2004"
"S. 1951",https://www.congress.gov/bill/108th-congress/senate-bill/1951,"108th Congress (2003-2004)","Rural Safety Act of 2003"
"H.R. 4292",https://www.congress.gov/bill/108th-congress/house-bill/4292,"108th Congress (2003-2004)","50 Caliber Sniper Rifle Reduction Act"
"H.R. 276",https://www.congress.gov/bill/108th-congress/house-bill/276,"108th Congress (2003-2004)","States' Rights and Second and Tenth Amendment Restoration Act of 2003"
"H.R. 3193",https://www.congress.gov/bill/108th-congress/house-bill/3193,"108th Congress (2003-2004)","District of Columbia Personal Protection Act"
"H.R. 5249",https://www.congress.gov/bill/108th-congress/house-bill/5249,"108th Congress (2003-2004)","Firearm Theft Prevention Act of 2004"
"H.R. 1540",https://www.congress.gov/bill/108th-congress/house-bill/1540,"108th Congress (2003-2004)","Crackdown on Deadbeat Dealers Act of 2003"
"H.R. 153",https://www.congress.gov/bill/108th-congress/house-bill/153,"108th Congress (2003-2004)","Second Amendment Protection Act of 2003"
"H.R. 325",https://www.congress.gov/bill/108th-congress/house-bill/325,"108th Congress (2003-2004)","Child Safety and Home Security Act of 2003"
"H.R. 776",https://www.congress.gov/bill/108th-congress/house-bill/776,"108th Congress (2003-2004)","Technological Resource to Assist Criminal Enforcement (TRACE) Act"
"S. 469",https://www.congress.gov/bill/108th-congress/senate-bill/469,"108th Congress (2003-2004)","TRACE Act"
"S. 1414",https://www.congress.gov/bill/108th-congress/senate-bill/1414,"108th Congress (2003-2004)","District of Columbia Personal Protection Act"
"H.R. 221",https://www.congress.gov/bill/108th-congress/house-bill/221,"108th Congress (2003-2004)","Anti-Gunrunning Act of 2003"
"S. 253",https://www.congress.gov/bill/108th-congress/senate-bill/253,"108th Congress (2003-2004)","Law Enforcement Officers Safety Act of 2003"
"S. 2981",https://www.congress.gov/bill/108th-congress/senate-bill/2981,"108th Congress (2003-2004)","Coventional Arms Threat Reduction Act of 2004"
"S. 2627",https://www.congress.gov/bill/108th-congress/senate-bill/2627,"108th Congress (2003-2004)","Security and Fair Enforcement in Arms Trafficking Act of 2004"
"H.R. 2789",https://www.congress.gov/bill/108th-congress/house-bill/2789,"108th Congress (2003-2004)","Citizens' Self-Defense Act of 2003"
"H.R. 648",https://www.congress.gov/bill/108th-congress/house-bill/648,"108th Congress (2003-2004)","Citizens' Self-Defense Act of 2003"
"S. 448",https://www.congress.gov/bill/108th-congress/senate-bill/448,"108th Congress (2003-2004)","Leave No Child Behind Act of 2003"
"H.R. 2436",https://www.congress.gov/bill/108th-congress/house-bill/2436,"108th Congress (2003-2004)","Ballistic Imaging Evaluation and Study Act of 2003"
"S. 22",https://www.congress.gov/bill/108th-congress/senate-bill/22,"108th Congress (2003-2004)","Justice Enhancement and Domestic Security Act of 2003"
"S.Con.Res. 56",https://www.congress.gov/bill/108th-congress/senate-concurrent-resolution/56,"108th Congress (2003-2004)","A concurrent resolution expressing the sense of the Congress that a commemorative postage stamp should be issued honoring Gunnery Sergeant John Basilone, a great American hero."
"S.Con.Res. 103",https://www.congress.gov/bill/108th-congress/senate-concurrent-resolution/103,"108th Congress (2003-2004)","A concurrent resolution honoring the contribution of the women, symbolized by ""Rosie the Riveter"", who served on the homefront during World War II, and for other purposes."
"H.Con.Res. 218",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/218,"108th Congress (2003-2004)","Expressing the sense of the Congress that a commemorative postage stamp should be issued honoring Gunnery Sergeant John Basilone, a great American hero."
"H.R. 936",https://www.congress.gov/bill/108th-congress/house-bill/936,"108th Congress (2003-2004)","Leave No Child Behind Act of 2003"
"H.J.Res. 110",https://www.congress.gov/bill/108th-congress/house-joint-resolution/110,"108th Congress (2003-2004)","Recognizing the 60th anniversary of the Battle of the Bulge during World War II."
"H.Con.Res. 407",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/407,"108th Congress (2003-2004)","Saluting the life and courage of the late Commander Lloyd ""Pete"" Bucher, United States Navy (retired), who commanded the U.S.S. Pueblo (AGER-2) at the time of its capture by North Korea on January 23, 1968."
"H.Con.Res. 413",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/413,"108th Congress (2003-2004)","Honoring the contributions of the women, symbolized by ""Rosie the Riveter"", who served on the homefront during World War II, and for other purposes."
"S. 2129",https://www.congress.gov/bill/108th-congress/senate-bill/2129,"108th Congress (2003-2004)","Child Safety Device Act of 2004"
"H.R. 4048",https://www.congress.gov/bill/108th-congress/house-bill/4048,"108th Congress (2003-2004)","Firearm Commerce Modernization Act"
"H.R. 218",https://www.congress.gov/bill/108th-congress/house-bill/218,"108th Congress (2003-2004)","Law Enforcement Officers Safety Act of 2004"
"S. 866",https://www.congress.gov/bill/108th-congress/senate-bill/866,"108th Congress (2003-2004)","Child Safety Lock Act of 2003"
"H.Con.Res. 179",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/179,"108th Congress (2003-2004)","Expressing the sense of Congress with respect to the Second Amendment."
"H.Res. 467",https://www.congress.gov/bill/108th-congress/house-resolution/467,"108th Congress (2003-2004)","Commending the astounding work of the Southwest Research Institute in discovering the cause of the Columbia space shuttle disaster."
"H.R. 3449",https://www.congress.gov/bill/108th-congress/house-bill/3449,"108th Congress (2003-2004)","Providing Reliable Officers, Technology, Education, Community Prosecutors, and Training In Our Neighborhoods Act of 2003"
"H.R. 1093",https://www.congress.gov/bill/108th-congress/house-bill/1093,"108th Congress (2003-2004)","Code Talkers Recognition Act"
"S.Res. 421",https://www.congress.gov/bill/108th-congress/senate-resolution/421,"108th Congress (2003-2004)","A resolution expressing outrage at the recent terrorist atrocities in Beslan, Russian Federation, and condolences to the victims of the families."
"H.R. 3287",https://www.congress.gov/bill/108th-congress/house-bill/3287,"108th Congress (2003-2004)","To award congressional gold medals posthumously on behalf of Reverend Joseph A. DeLaine, Harry and Eliza Briggs, and Levi Pearson in recognition of their contributions to the Nation as pioneers in the effort to desegregate public schools that led directly to the landmark desegregation case of Brown et al. v. the Board of Education of Topeka et al."
"S. 540",https://www.congress.gov/bill/108th-congress/senate-bill/540,"108th Congress (2003-2004)","Code Talkers Recognition Act "
"H.R. 3125",https://www.congress.gov/bill/108th-congress/house-bill/3125,"108th Congress (2003-2004)","Right to Keep and Bear Arms Act of 2003"
"S. 679",https://www.congress.gov/bill/108th-congress/senate-bill/679,"108th Congress (2003-2004)","Providing Reliable Officers, Technology, Education, Community Prosecutors, and Training In Our Neighborhoods Act of 2003"
"H.Con.Res. 367",https://www.congress.gov/bill/108th-congress/house-concurrent-resolution/367,"108th Congress (2003-2004)","Saluting the life and courage of the late Commander Lloyd ""Pete"" Bucher, United States Navy (retired), who commanded the U.S.S. Pueblo (AGER-2) at th e time of its capture by North Korea on January 23, 1968."
